,time,collisions,collision_type,x_joystick,y_joystick
0,178,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05767822265625
0,179,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05572509765625
0,180,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05572509765625
0,181,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05767822265625
0,182,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.075286865234375
0,183,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.1124267578125
0,184,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.824005126953125,-0.141754150390625
0,185,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.824005126953125,-0.155426025390625
0,186,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82794189453125,-0.16717529296875
0,187,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.16522216796875
0,188,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.149566650390625
0,189,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.1221923828125
0,190,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83575439453125,-0.087005615234375
0,191,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83966064453125,-0.05572509765625
0,192,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.84552001953125,0.0009765625
0,193,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.868988037109375,0.0009765625
0,194,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.8924560546875,0.053741455078125
0,195,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9178466796875,0.104583740234375
0,196,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.933502197265625,0.1534423828125
0,197,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.951080322265625,0.182769775390625
0,198,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.21600341796875
0,199,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.98040771484375,0.235565185546875
0,200,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.253143310546875
0,201,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.253143310546875
0,202,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.249237060546875
0,203,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.241424560546875
0,204,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.231658935546875
0,205,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.223846435546875
0,206,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.21990966796875
0,207,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.21990966796875
0,208,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.21990966796875
0,209,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.223846435546875
0,210,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.229705810546875
0,211,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.259033203125
0,212,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.280517578125
0,213,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.280517578125
0,214,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.280517578125
0,215,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.272705078125
0,216,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.266845703125
0,217,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,0.259033203125
0,218,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.986297607421875,0.19256591796875
0,219,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.984344482421875,0.116302490234375
0,220,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97064208984375,0.0302734375
0,221,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.96673583984375,0.0087890625
0,222,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.95697021484375,0.0048828125
0,223,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.951080322265625,0.0048828125
0,224,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.951080322265625,0.0048828125
0,225,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.949127197265625,0.0048828125
0,226,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.943267822265625,0.0048828125
0,227,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.935455322265625,0.0048828125
0,228,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9178466796875,0.0244140625
0,229,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.8944091796875,0.096771240234375
0,230,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.861175537109375,0.165191650390625
0,231,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,0.245330810546875
0,232,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.786865234375,0.302032470703125
